Time,Message ID,Initial Ammonia Concentration,Initial Hydrogen Sulfide Concentration,Maximum Pressure,Volumetric Flow Rate,Cost Per Gram (Copper Sulfate),Cost Per Gram (Ammonia),Cost Per Gram (Sulfuric Acid),Cost Per Kilowatt Hour,Number of Chemical Analyzers,Volumetric Flow Rate,Hydrogen Sulfide Concentration,Ammonia Concentration,Water Concentration,Max Applied Pressure,Concentration of Hydrogen Sulfide (leaving CSTR),Concentration of Ammonia (leaving CSTR),Concentration of Hydrogen Sulfide (leaving SSU),Concentration of Ammonia (leaving SUU),Final Concentration of Hydrogen Sulfide,Final Concentration of Ammonia,Final Concentration of Water,Power Consumption (KhW/s),Clean Water Production Percentage,Current Cost Of Power Per Second,Current Cost Of Chemicals Per Second,Current Segment Cost Per Liter,Grams CuS,Grams NH3,Grams H2SO4,NGSWAT-100,NGSWAT-200,NGSWAT-300,NGSWAT-400,Simulation Ticks,Segment Ticks,Segment Liters Treated,Segment Cost,Max Hydrogen Sulfide Concentration,Min Hydrogen Sulfide Concentration,Max Ammonia Concentration,Min Ammonia Concentration,Max Clean Water Percentage,Min Clean Water Percentage,Max Cost Per Liter,Min Cost Per Liter,Total Cost,Total Liters Treated,Average Cost Per Liter,Average Hydrogen Sulfide Concentration,Average Ammonia Concentration,Average Clean Water Percentage
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,1615,508725,14328.99,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14328.99,508725,0.0282,0.00E+00,1.20E-10,97.81177
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12000.73,987999.27,70000,0,0.01200073,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81166941,0.006333333,8.872957853,8.87,0,0,10900.4396,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,1616,509040,14337.86,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14337.86,509040,0.0282,0.00E+00,1.20E-10,97.81177
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12001.29,987998.71,70000,0,0.01200129,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81156776,0.006333333,8.873375698,8.87,0,0,10900.9529,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,1617,509355,14346.73,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14346.73,509355,0.0282,0.00E+00,1.20E-10,97.81177
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12006.01,987993.99,70000,0,0.01200601,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81071849,0.006333333,8.876866617,8.88,0,0,10905.2415,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618,1618,509670,14355.61,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14355.61,509670,0.0282,0.00E+00,1.20E-10,97.811769
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12000.66,987999.34,70000,0,0.01200066,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.8116814,0.006333333,8.872908568,8.87,0,0,10900.3791,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619,1619,509985,14364.48,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14364.48,509985,0.0282,0.00E+00,1.20E-10,97.811769
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11998.73,988001.27,70000,0,0.01199873,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81202955,0.006333333,8.871477508,8.87,0,0,10898.621,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,1620,510300,14373.35,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14373.35,510300,0.0282,0.00E+00,1.20E-10,97.811769
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11995.33,988004.67,70000,0,0.01199533,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81264095,0.006333333,8.868964413,8.87,0,0,10895.5337,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621,1621,510615,14382.22,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14382.22,510615,0.0282,0.00E+00,1.20E-10,97.81177
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12004.59,987995.41,70000,0,0.01200459,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81097473,0.006333333,8.875813317,8.88,0,0,10903.9476,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622,1622,510930,14391.1,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14391.1,510930,0.0282,0.00E+00,1.20E-10,97.811769
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12005.63,987994.37,70000,0,0.01200563,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81078783,0.006333333,8.876581583,8.88,0,0,10904.8914,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,1623,511245,14399.98,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14399.98,511245,0.0282,0.00E+00,1.20E-10,97.811769
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12005.42,987994.58,70000,0,0.01200542,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81082621,0.006333333,8.876423835,8.88,0,0,10904.6976,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,1624,511560,14408.86,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14408.86,511560,0.0282,0.00E+00,1.20E-10,97.811768
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11999.75,988000.25,70000,0,0.01199975,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81184582,0.006333333,8.872232749,8.87,0,0,10899.5488,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1625,511875,14417.73,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14417.73,511875,0.0282,0.00E+00,1.20E-10,97.811768
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12007.65,987992.35,70000,0,0.01200765,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81042519,0.006333333,8.878072222,8.88,0,0,10906.7226,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626,1626,512190,14426.61,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14426.61,512190,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12001.9,987998.1,70000,0,0.0120019,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81145924,0.006333333,8.873821771,8.87,0,0,10901.5009,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,1627,512505,14435.48,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14435.48,512505,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11998.41,988001.59,70000,0,0.01199841,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81208705,0.006333333,8.871241184,8.87,0,0,10898.3307,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628,1628,512820,14444.35,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14444.35,512820,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12008.64,987991.36,70000,0,0.01200864,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81024583,0.006333333,8.878809504,8.88,0,0,10907.6284,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,1629,513135,14453.23,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14453.23,513135,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12002.95,987997.05,70000,0,0.01200295,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.811269,0.006333333,8.874603733,8.87,0,0,10902.4616,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,1630,513450,14462.1,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14462.1,513450,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12002.44,987997.56,70000,0,0.01200244,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81136194,0.006333333,8.874221714,8.87,0,0,10901.9923,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631,1631,513765,14470.97,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14470.97,513765,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12001.34,987998.66,70000,0,0.01200134,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81155991,0.006333333,8.87340796,8.87,0,0,10900.9926,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,1632,514080,14479.84,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14479.84,514080,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12002.7,987997.3,70000,0,0.0120027,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81131451,0.006333333,8.874416672,8.87,0,0,10902.2318,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,1633,514395,14488.71,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14488.71,514395,0.0282,0.00E+00,1.20E-10,97.811765
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11997.9,988002.1,70000,0,0.0119979,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81217779,0.006333333,8.870868205,8.87,0,0,10897.8725,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634,1634,514710,14497.58,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14497.58,514710,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11999.53,988000.47,70000,0,0.01199953,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81188472,0.006333333,8.872072825,8.87,0,0,10899.3524,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635,1635,515025,14506.45,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14506.45,515025,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12013.47,987986.53,70000,0,0.01201347,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.80937757,0.006333333,8.882378513,8.88,0,0,10912.0129,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,1636,515340,14515.33,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14515.33,515340,0.0282,0.00E+00,1.20E-10,97.811764
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11994.3,988005.7,70000,0,0.0119943,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81282602,0.006333333,8.868203675,8.87,0,0,10894.5991,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,1637,515655,14524.2,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14524.2,515655,0.0282,0.00E+00,1.20E-10,97.811765
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11999.73,988000.27,70000,0,0.01199973,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81184882,0.006333333,8.872220408,8.87,0,0,10899.5337,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1638,515970,14533.07,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14533.07,515970,0.0282,0.00E+00,1.20E-10,97.811765
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12001.74,987998.26,70000,0,0.01200174,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81148747,0.006333333,8.873705722,8.87,0,0,10901.3584,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1639,516285,14541.94,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14541.94,516285,0.0282,0.00E+00,1.20E-10,97.811765
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11993.86,988006.14,70000,0,0.01199386,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81290447,0.006333333,8.867881235,8.87,0,0,10894.203,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1640,516600,14550.81,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14550.81,516600,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11993.15,988006.85,70000,0,0.01199315,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81303288,0.006333333,8.867353408,8.87,0,0,10893.5546,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1641,516915,14559.68,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14559.68,516915,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12000.87,987999.13,70000,0,0.01200087,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81164363,0.006333333,8.87306381,8.87,0,0,10900.5698,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,1642,517230,14568.55,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14568.55,517230,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11994.22,988005.78,70000,0,0.01199422,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81284001,0.006333333,8.868146178,8.87,0,0,10894.5285,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643,1643,517545,14577.42,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14577.42,517545,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11999.24,988000.76,70000,0,0.01199924,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81193753,0.006333333,8.871855777,8.87,0,0,10899.0857,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644,1644,517860,14586.29,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14586.29,517860,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12001.63,987998.37,70000,0,0.01200163,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81150684,0.006333333,8.873626107,8.87,0,0,10901.2606,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,1645,518175,14595.16,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14595.16,518175,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11998.78,988001.22,70000,0,0.01199878,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81201947,0.006333333,8.871518969,8.87,0,0,10898.672,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646,1646,518490,14604.03,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14604.03,518490,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12007.66,987992.34,70000,0,0.01200766,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.8104233,0.006333333,8.878079998,8.88,0,0,10906.7322,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,1647,518805,14612.91,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14612.91,518805,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11991.45,988008.55,70000,0,0.01199145,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81333809,0.006333333,8.866098875,8.87,0,0,10892.0134,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648,1648,519120,14621.78,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14621.78,519120,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12006.08,987993.92,70000,0,0.01200608,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.8107061,0.006333333,8.876917554,8.88,0,0,10905.3041,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649,1649,519435,14630.66,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14630.66,519435,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12000.87,987999.13,70000,0,0.01200087,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81164336,0.006333333,8.873064931,8.87,0,0,10900.5712,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,519750,14639.53,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14639.53,519750,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11996.87,988003.13,70000,0,0.01199687,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81236281,0.006333333,8.870107682,8.87,0,0,10896.9382,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,1651,520065,14648.4,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14648.4,520065,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11995.36,988004.64,70000,0,0.01199536,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81263471,0.006333333,8.868990065,8.87,0,0,10895.5652,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,1652,520380,14657.27,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14657.27,520380,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11998.17,988001.83,70000,0,0.01199817,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81212991,0.006333333,8.871065004,8.87,0,0,10898.1143,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653,1653,520695,14666.14,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14666.14,520695,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12010.93,987989.07,70000,0,0.01201093,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.80983467,0.006333333,8.880499565,8.88,0,0,10909.7046,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654,1654,521010,14675.02,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14675.02,521010,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11994.3,988005.7,70000,0,0.0119943,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81282538,0.006333333,8.868206323,8.87,0,0,10894.6024,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655,1655,521325,14683.89,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14683.89,521325,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11997.05,988002.95,70000,0,0.01199705,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81233097,0.006333333,8.870238545,8.87,0,0,10897.099,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,1656,521640,14692.76,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14692.76,521640,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12006.28,987993.72,70000,0,0.01200628,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81067095,0.006333333,8.877062029,8.88,0,0,10905.4816,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,1657,521955,14701.64,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14701.64,521955,0.0282,0.00E+00,1.20E-10,97.811767
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,12005.28,987994.72,70000,0,0.01200528,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81085148,0.006333333,8.876319929,8.88,0,0,10904.5699,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,1658,522270,14710.52,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14710.52,522270,0.0282,0.00E+00,1.20E-10,97.811766
4/14/2017 9:00,System Status Message,,,,,,,,,,315.45,0,11995.78,988004.22,70000,0,0.01199578,0,1.20E-06,0.00E+00,1.20E-10,1000000,0.052777778,97.81255916,0.006333333,8.869300611,8.87,0,0,10895.9467,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,,,
4/14/2017 9:00,Simulation Tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659,1659,522585,14719.39,0.00E+00,0.00E+00,1.20E-10,1.20E-10,97.81474,97.808376,0.0282,0.0281,14719.39,522585,0.0282,0.00E+00,1.20E-10,97.811767
