Time	Message ID	Initial Ammonia Concentration	Initial Hydrogen Sulfide Concentration	Maximum Pressure	Volumetric Flow Rate	Cost Per Gram (Copper Sulfate)	Cost Per Gram (Ammonia)	Cost Per Gram (Sulfuric Acid)	Cost Per Kilowatt Hour	Number of Chemical Analyzers	Volumetric Flow Rate	Hydrogen Sulfide Concentration	Ammonia Concentration	Water Concentration	Max Applied Pressure	Concentration of Hydrogen Sulfide (leaving CSTR)	Concentration of Ammonia (leaving CSTR)	Concentration of Hydrogen Sulfide (leaving SSU)	Concentration of Ammonia (leaving SUU)	Final Concentration of Hydrogen Sulfide	Final Concentration of Ammonia	Final Concentration of Water	Power Consumption (KhW/s)	Clean Water Production Percentage	Current Cost Of Power Per Second	Current Cost Of Chemicals Per Second	Current Segment Cost Per Liter	Grams CuS	Grams NH3	Grams H2SO4	NGSWAT-100	NGSWAT-200	NGSWAT-300	NGSWAT-400	Simulation Ticks	Segment Ticks	Segment Liters Treated	Segment Cost	Max Hydrogen Sulfide Concentration	Min Hydrogen Sulfide Concentration	Max Ammonia Concentration	Min Ammonia Concentration	Max Clean Water Percentage	Min Clean Water Percentage	Max Cost Per Liter	Min Cost Per Liter	Total Cost	Total Liters Treated	Average Cost Per Liter	Average Hydrogen Sulfide Concentration	Average Ammonia Concentration	Average Clean Water Percentage
4/14/2017 6:45	Simulation Tick																																		20	20	6300	34612.27	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	34612.27	6300	5.494	3.79E-06	3.79E-08	97.840644
4/14/2017 6:45	System Status Message										315.45	11998.72	11999.46	976001.82	70000	0.01199872	0.01199946	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84135759	0.006333333	1730.066504	1730.07	17726.0352	0	6.7167	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		21	21	6615	36342.34	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	36342.34	6615	5.4939	3.79E-06	3.79E-08	97.840678
4/14/2017 6:45	System Status Message										315.45	12001.66	12001.7	975996.64	70000	0.01200166	0.0120017	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84096688	0.006333333	1730.491193	1730.49	17730.3919	0	6.0761	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		22	22	6930	38072.83	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	38072.83	6930	5.4939	3.79E-06	3.79E-08	97.840691
4/14/2017 6:45	System Status Message										315.45	11999.84	11995.4	976004.76	70000	0.01199984	0.0119954	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84208035	0.006333333	1730.224836	1730.22	17727.6967	0	2.0103	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		23	23	7245	39803.05	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	39803.05	7245	5.4939	3.79E-06	3.79E-08	97.840751
4/14/2017 6:45	System Status Message										315.45	12003.34	11999.12	975997.54	70000	0.01200334	0.01199912	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84142799	0.006333333	1730.729572	1730.73	17732.8665	0	2.2162	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		24	24	7560	41533.78	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	41533.78	7560	5.4939	3.79E-06	3.79E-08	97.84078
4/14/2017 6:45	System Status Message										315.45	12005.9	12005.82	975988.28	70000	0.0120059	0.01200582	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84024642	0.006333333	1731.102039	1731.1	17736.6514	0	5.9702	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		25	25	7875	43264.88	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	43264.88	7875	5.494	3.79E-06	3.79E-08	97.840758
4/14/2017 6:45	System Status Message										315.45	12000.41	11995.41	976004.18	70000	0.01200041	0.01199541	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84208059	0.006333333	1730.306813	1730.31	17728.5409	0	1.4975	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		26	26	8190	44995.19	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842263	97.837922	5.4941	5.4809	44995.19	8190	5.4939	3.79E-06	3.79E-08	97.840809
4/14/2017 6:45	System Status Message										315.45	11994.08	11993.54	976012.38	70000	0.01199408	0.01199354	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84239604	0.006333333	1729.396604	1729.4	17719.1812	0	5.5554	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		27	27	8505	46724.59	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	46724.59	8505	5.4938	3.79E-06	3.79E-08	97.840868
4/14/2017 6:45	System Status Message										315.45	12008.15	11999.96	975991.89	70000	0.01200815	0.01200149	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.8410151	0.006333333	1731.469853	1731.47	17739.9789	0.483	0	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		28	28	8820	48456.06	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	48456.06	8820	5.4939	3.79E-06	3.79E-08	97.840873
4/14/2017 6:45	System Status Message										315.45	12001.98	11995.91	976002.11	70000	0.01200198	0.01199591	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84199566	0.006333333	1730.53157	1730.53	17730.8518	0	0.5316	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		29	29	9135	50186.59	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	50186.59	9135	5.4939	3.79E-06	3.79E-08	97.840912
4/14/2017 6:45	System Status Message										315.45	12005.94	11998.8	975995.26	70000	0.01200594	0.01199929	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84140411	0.006333333	1731.118609	1731.12	17736.715	0.1535	0	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		30	30	9450	51917.71	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	51917.71	9450	5.4939	3.79E-06	3.79E-08	97.840928
4/14/2017 6:45	System Status Message										315.45	12000.17	11994.21	976005.62	70000	0.01200017	0.01199421	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84229282	0.006333333	1730.271735	1730.27	17728.1888	0	0.6246	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		31	31	9765	53647.98	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	53647.98	9765	5.4939	3.79E-06	3.79E-08	97.840972
4/14/2017 6:45	System Status Message										315.45	12005.86	12002.94	975991.2	70000	0.01200586	0.01200294	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84075681	0.006333333	1731.0933	1731.09	17736.5833	0	3.399	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		32	32	10080	55379.07	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	55379.07	10080	5.494	3.79E-06	3.79E-08	97.840966
4/14/2017 6:45	System Status Message										315.45	12000.46	12008.22	975991.32	70000	0.01200046	0.01200822	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.83980741	0.006333333	1730.322827	1730.32	17728.6083	0	13.0919	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		33	33	10395	57109.39	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842396	97.837922	5.4941	5.4809	57109.39	10395	5.4939	3.79E-06	3.79E-08	97.840931
4/14/2017 6:45	System Status Message										315.45	11996.05	11992.06	976011.89	70000	0.01199605	0.01199206	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84266282	0.006333333	1729.678801	1729.68	17722.0987	0	2.4218	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		34	34	10710	58839.07	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	58839.07	10710	5.4938	3.79E-06	3.79E-08	97.840981
4/14/2017 6:45	System Status Message										315.45	12012.5	11994.35	975993.15	70000	0.0120125	0.01200584	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84022975	0.006333333	1732.408916	1732.41	17746.4067	3.6248	0	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		35	35	11025	60571.48	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	60571.48	11025	5.494	3.79E-06	3.79E-08	97.84096
