Time	Message ID	Initial Ammonia Concentration	Initial Hydrogen Sulfide Concentration	Maximum Pressure	Volumetric Flow Rate	Cost Per Gram (Copper Sulfate)	Cost Per Gram (Ammonia)	Cost Per Gram (Sulfuric Acid)	Cost Per Kilowatt Hour	Number of Chemical Analyzers	Volumetric Flow Rate	Hydrogen Sulfide Concentration	Ammonia Concentration	Water Concentration	Max Applied Pressure	Concentration of Hydrogen Sulfide (leaving CSTR)	Concentration of Ammonia (leaving CSTR)	Concentration of Hydrogen Sulfide (leaving SSU)	Concentration of Ammonia (leaving SUU)	Final Concentration of Hydrogen Sulfide	Final Concentration of Ammonia	Final Concentration of Water	Power Consumption (KhW/s)	Clean Water Production Percentage	Current Cost Of Power Per Second	Current Cost Of Chemicals Per Second	Current Segment Cost Per Liter	Grams CuS	Grams NH3	Grams H2SO4	NGSWAT-100	NGSWAT-200	NGSWAT-300	NGSWAT-400	Simulation Ticks	Segment Ticks	Segment Liters Treated	Segment Cost	Max Hydrogen Sulfide Concentration	Min Hydrogen Sulfide Concentration	Max Ammonia Concentration	Min Ammonia Concentration	Max Clean Water Percentage	Min Clean Water Percentage	Max Cost Per Liter	Min Cost Per Liter	Total Cost	Total Liters Treated	Average Cost Per Liter	Average Hydrogen Sulfide Concentration	Average Ammonia Concentration	Average Clean Water Percentage
4/14/2017 8:39	System Status Message										315.45	12005.77	0	987994.23	70000	0.01200577	0.01199911	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81197712	0.006333333	2106.599429	2106.6	17736.4526	3785.1189	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1155	1155	363825	2431937.64	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2431937.64	363825	6.6844	1.20E-08	1.20E-10	97.813028
4/14/2017 8:39	System Status Message										315.45	12009.58	0	987990.42	70000	0.01200958	0.01200291	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81129255	0.006333333	2107.267608	2107.27	17742.0784	3786.3195	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1156	1156	364140	2434044.91	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2434044.91	364140	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	12003.45	0	987996.55	70000	0.01200345	0.01199679	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81239437	0.006333333	2106.192185	2106.19	17733.0239	3784.3872	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1157	1157	364455	2436151.1	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2436151.1	364455	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12007.04	0	987992.96	70000	0.01200704	0.01200038	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81174843	0.006333333	2106.822642	2106.82	17738.332	3785.52	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1158	1158	364770	2438257.92	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2438257.92	364770	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	12000.13	0	987999.87	70000	0.01200013	0.01199347	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81299062	0.006333333	2105.610218	2105.61	17728.124	3783.3415	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1159	1159	365085	2440363.53	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2440363.53	365085	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11996.78	0	988003.22	70000	0.01199678	0.01199012	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81359316	0.006333333	2105.022129	2105.02	17723.1726	3782.2849	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1160	1160	365400	2442468.55	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2442468.55	365400	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	12001.91	0	987998.09	70000	0.01200191	0.01199525	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81267086	0.006333333	2105.922317	2105.92	17730.7517	3783.9023	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1161	1161	365715	2444574.47	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2444574.47	365715	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	12000.7	0	987999.3	70000	0.0120007	0.01199405	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81288729	0.006333333	2105.711079	2105.71	17728.9732	3783.5228	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1162	1162	366030	2446680.18	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2446680.18	366030	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11999.96	0	988000.04	70000	0.01199996	0.01199331	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81302112	0.006333333	2105.580457	2105.58	17727.8734	3783.2881	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1163	1163	366345	2448785.76	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2448785.76	366345	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11997.54	0	988002.46	70000	0.01199754	0.01199089	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81345627	0.006333333	2105.155734	2105.16	17724.2975	3782.5249	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1164	1164	366660	2450890.92	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2450890.92	366660	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11998.16	0	988001.84	70000	0.01199816	0.01199151	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.8133446	0.006333333	2105.264724	2105.26	17725.2151	3782.7208	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1165	1165	366975	2452996.18	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2452996.18	366975	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	11995.74	0	988004.26	70000	0.01199574	0.01198908	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81378051	0.006333333	2104.839275	2104.84	17721.6331	3781.9563	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1166	1166	367290	2455101.02	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2455101.02	367290	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12000.28	0	987999.72	70000	0.01200028	0.01199363	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81296298	0.006333333	2105.637198	2105.64	17728.3512	3783.39	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1167	1167	367605	2457206.66	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2457206.66	367605	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12001.49	0	987998.51	70000	0.01200149	0.01199483	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81274607	0.006333333	2105.84891	2105.85	17730.1337	3783.7704	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1168	1168	367920	2459312.51	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2459312.51	367920	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12003.88	0	987996.12	70000	0.01200388	0.01199722	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81231652	0.006333333	2106.26816	2106.27	17733.6635	3784.5237	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1169	1169	368235	2461418.78	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2461418.78	368235	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11992.95	0	988007.05	70000	0.01199295	0.0119863	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81428178	0.006333333	2104.350022	2104.35	17717.5138	3781.0772	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1170	1170	368550	2463523.13	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2463523.13	368550	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12002.67	0	987997.33	70000	0.01200267	0.01199602	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81253333	0.006333333	2106.056547	2106.06	17731.8819	3784.1435	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1171	1171	368865	2465629.19	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2465629.19	368865	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	11995	0	988005	70000	0.011995	0.01198835	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81391213	0.006333333	2104.710804	2104.71	17720.5514	3781.7255	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1172	1172	369180	2467733.9	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2467733.9	369180	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	12000.18	0	987999.82	70000	0.01200018	0.01199352	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81298231	0.006333333	2105.618337	2105.62	17728.1924	3783.3561	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1173	1173	369495	2469839.52	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2469839.52	369495	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	12001.46	0	987998.54	70000	0.01200146	0.0119948	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81275187	0.006333333	2105.843245	2105.84	17730.086	3783.7602	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1174	1174	369810	2471945.36	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2471945.36	369810	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12008.11	0	987991.89	70000	0.01200811	0.01200145	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.8115558	0.006333333	2107.010654	2107.01	17739.9149	3785.8578	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1175	1175	370125	2474052.37	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2474052.37	370125	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11990.79	0	988009.21	70000	0.01199079	0.01198414	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81466919	0.006333333	2103.971908	2103.97	17714.3303	3780.3978	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1176	1176	370440	2476156.34	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2476156.34	370440	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	11995.06	0	988004.94	70000	0.01199506	0.01198841	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81390121	0.006333333	2104.721468	2104.72	17720.6412	3781.7446	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1177	1177	370755	2478261.06	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2478261.06	370755	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	11996.86	0	988003.14	70000	0.01199686	0.01199021	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81357769	0.006333333	2105.037226	2105.04	17723.2997	3782.312	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1178	1178	371070	2480366.1	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2480366.1	371070	6.6844	1.20E-08	1.20E-10	97.813028
4/14/2017 8:39	System Status Message										315.45	11995.71	0	988004.29	70000	0.01199571	0.01198906	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81378475	0.006333333	2104.835131	2104.84	17721.5982	3781.9489	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1179	1179	371385	2482470.94	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2482470.94	371385	6.6844	1.20E-08	1.20E-10	97.813028
4/14/2017 8:39	System Status Message										315.45	12005.09	0	987994.91	70000	0.01200509	0.01199843	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81209863	0.006333333	2106.480833	2106.48	17735.4541	3784.9059	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1180	1180	371700	2484577.42	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2484577.42	371700	6.6844	1.20E-08	1.20E-10	97.813028
4/14/2017 8:39	System Status Message										315.45	12003.62	0	987996.38	70000	0.01200362	0.01199696	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81236294	0.006333333	2106.222853	2106.22	17733.2821	3784.4423	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1181	1181	372015	2486683.64	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2486683.64	372015	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	11999.24	0	988000.76	70000	0.01199924	0.01199258	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81315091	0.006333333	2105.453778	2105.45	17726.8069	3783.0605	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1182	1182	372330	2488789.09	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2488789.09	372330	6.6844	1.20E-08	1.20E-10	97.813027
4/14/2017 8:39	System Status Message										315.45	12010.95	0	987989.05	70000	0.01201095	0.01200429	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81104573	0.006333333	2107.508508	2107.51	17744.1066	3786.7524	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1183	1183	372645	2490896.6	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2490896.6	372645	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	11998.99	0	988001.01	70000	0.01199899	0.01199233	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.8131958	0.006333333	2105.409963	2105.41	17726.438	3782.9817	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1184	1184	372960	2493002.01	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2493002.01	372960	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	11995.67	0	988004.33	70000	0.01199567	0.01198902	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81379191	0.006333333	2104.828144	2104.83	17721.5394	3781.9363	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1185	1185	373275	2495106.84	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2495106.84	373275	6.6844	1.20E-08	1.20E-10	97.813026
4/14/2017 8:39	System Status Message										315.45	12009.1	0	987990.9	70000	0.0120091	0.01200244	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81137884	0.006333333	2107.18338	2107.18	17741.3692	3786.1682	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1186	1186	373590	2497214.02	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2497214.02	373590	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	11996.33	0	988003.67	70000	0.01199633	0.01198968	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81367389	0.006333333	2104.943337	2104.94	17722.5092	3782.1433	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1187	1187	373905	2499318.96	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2499318.96	373905	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	12003.8	0	987996.2	70000	0.0120038	0.01199714	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81233063	0.006333333	2106.254398	2106.25	17733.5477	3784.499	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1188	1188	374220	2501425.21	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2501425.21	374220	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	12003.34	0	987996.66	70000	0.01200334	0.01199668	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81241408	0.006333333	2106.172945	2106.17	17732.8619	3784.3526	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1189	1189	374535	2503531.38	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2503531.38	374535	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	11999.3	0	988000.7	70000	0.0119993	0.01199265	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81313903	0.006333333	2105.465372	2105.47	17726.9045	3783.0813	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1190	1190	374850	2505636.85	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2505636.85	374850	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12002.85	0	987997.15	70000	0.01200285	0.01199619	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.8125013	0.006333333	2106.087809	2106.09	17732.1451	3784.1997	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1191	1191	375165	2507742.94	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2507742.94	375165	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	11996.34	0	988003.66	70000	0.01199634	0.01198969	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81367148	0.006333333	2104.945685	2104.95	17722.529	3782.1475	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1192	1192	375480	2509847.89	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2509847.89	375480	6.6844	1.20E-08	1.20E-10	97.813025
4/14/2017 8:39	System Status Message										315.45	12000.87	0	987999.13	70000	0.01200087	0.01199421	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81285813	0.006333333	2105.739535	2105.74	17729.2128	3783.5739	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1193	1193	375795	2511953.63	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2511953.63	375795	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12000.68	0	987999.32	70000	0.01200068	0.01199403	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81289108	0.006333333	2105.707372	2105.71	17728.942	3783.5161	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1194	1194	376110	2514059.34	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2514059.34	376110	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	11999.38	0	988000.62	70000	0.01199938	0.01199272	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81312556	0.006333333	2105.478513	2105.48	17727.0151	3783.1049	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1195	1195	376425	2516164.82	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2516164.82	376425	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	11999.8	0	988000.2	70000	0.0119998	0.01199314	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81305021	0.006333333	2105.552064	2105.55	17727.6344	3783.2371	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1196	1196	376740	2518270.37	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2518270.37	376740	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12004.69	0	987995.31	70000	0.01200469	0.01199803	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81217062	0.006333333	2106.410568	2106.41	17734.8625	3784.7796	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1197	1197	377055	2520376.78	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2520376.78	377055	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	11995.52	0	988004.48	70000	0.01199552	0.01198887	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81381848	0.006333333	2104.802214	2104.8	17721.3211	3781.8897	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1198	1198	377370	2522481.58	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2522481.58	377370	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12006.32	0	987993.68	70000	0.01200632	0.01199967	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81187707	0.006333333	2106.697086	2106.7	17737.2749	3785.2944	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1199	1199	377685	2524588.28	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2524588.28	377685	6.6844	1.20E-08	1.20E-10	97.813023
4/14/2017 8:39	System Status Message										315.45	11996.5	0	988003.5	70000	0.0119965	0.01198984	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81364381	0.006333333	2104.972694	2104.97	17722.7564	3782.196	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1200	1200	378000	2526693.25	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2526693.25	378000	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12000.54	0	987999.46	70000	0.01200054	0.01199388	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81291706	0.006333333	2105.682017	2105.68	17728.7285	3783.4705	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1201	1201	378315	2528798.93	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2528798.93	378315	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	11996.07	0	988003.93	70000	0.01199607	0.01198942	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81372053	0.006333333	2104.897816	2104.9	17722.126	3782.0615	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1202	1202	378630	2530903.83	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2530903.83	378630	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12000.82	0	987999.18	70000	0.01200082	0.01199416	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81286719	0.006333333	2105.730694	2105.73	17729.1384	3783.558	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1203	1203	378945	2533009.56	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2533009.56	378945	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12001.7	0	987998.3	70000	0.0120017	0.01199504	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81270885	0.006333333	2105.885233	2105.89	17730.4395	3783.8357	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1204	1204	379260	2535115.45	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2535115.45	379260	6.6844	1.20E-08	1.20E-10	97.813024
4/14/2017 8:39	System Status Message										315.45	12007.03	0	987992.97	70000	0.01200703	0.01200037	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81174964	0.006333333	2106.821466	2106.82	17738.3221	3785.5179	0	PASS	PASS	PASS	PASS																		
4/14/2017 8:39	Simulation Tick																																		1205	1205	379575	2537222.27	1.20E-08	1.20E-08	1.20E-10	1.20E-10	97.816105	97.809755	6.685	6.6653	2537222.27	379575	6.6844	1.20E-08	1.20E-10	97.813023
4/14/2017 8:39	System Status Message										315.45	11991.67	0	988008.33	70000	0.01199167	0.01198502	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.81451228	0.006333333	2104.125058	2104.13	17715.6197	3780.673	0	PASS	PASS	PASS	PASS																		
